Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2000-12-22,29.9760,18.6905,27.2341,22.9650
2000-12-23,30.9173,19.5696,27.1350,23.3771
2000-12-24,30.3073,16.7458,27.0392,22.3260
2000-12-25,29.8795,16.0000,27.0599,22.2633
2000-12-26,29.4765,17.7076,27.0949,23.9682
2000-12-27,29.6516,19.3187,26.0178,23.9691
2000-12-28,28.4399,20.2659,25.9875,24.0909
2000-12-29,29.8891,22.0959,26.0211,23.9248
2000-12-30,33.1497,22.4374,27.1009,23.6176
2000-12-31,34.2966,21.8712,26.8086,23.7705
2001-01-01,32.9152,20.4083,26.5894,23.4221
2001-01-02,33.8281,20.2344,26.7359,23.0470
2001-01-03,32.6484,19.6424,27.7166,23.1777
2001-01-04,30.9721,20.7991,27.9305,23.3827
2001-01-05,31.3382,21.7086,27.7673,23.4256
2001-01-06,30.7629,20.8608,27.6756,23.3133
2001-01-07,31.2892,19.3317,27.2109,22.6862
2001-01-08,32.2397,19.1465,26.6675,22.6792
2001-01-09,32.7101,21.9174,26.7348,24.1548
2001-01-10,32.4134,21.2480,27.5729,23.2242
2001-01-11,33.2072,20.1170,27.6686,23.3083
2001-01-12,33.1801,18.4648,27.6738,23.0169
2001-01-13,33.1400,17.2172,27.3390,21.8301
2001-01-14,33.6286,18.2159,27.1631,22.0789
2001-01-15,32.8500,18.9658,27.4160,22.1084
2001-01-16,32.9562,19.0095,27.1927,22.0314
2001-01-17,29.9062,19.8943,26.8772,23.0062
2001-01-18,31.0092,19.5273,27.9008,23.3466
2001-01-19,30.8872,19.0450,27.5190,22.5556
2001-01-20,30.7643,17.9099,27.4006,22.0930
2001-01-21,30.9688,17.3929,27.0559,22.1268
2001-01-22,33.6423,17.9526,27.5880,22.9156
2001-01-23,34.8112,22.0932,28.2816,24.0894
2001-01-24,33.8134,22.9266,28.1190,23.8801
2001-01-25,35.0027,19.2816,29.0551,22.8529
2001-01-26,33.6029,17.3658,27.7577,21.8472
2001-01-27,31.9321,16.2805,27.3792,21.6428
